gene,score
ENSG00000175063,0.00017138532617987196
ENSG00000125144,0.0001713004139511511
ENSG00000117399,0.00017089593644828739
ENSG00000128052,0.00016846251389897389
ENSG00000138755,0.0001684382781105453
ENSG00000164266,0.00016690631746777186
ENSG00000138615,0.0001663072864397977
ENSG00000169429,0.00016588342829733547
ENSG00000178363,0.00016558715817197603
ENSG00000167476,0.00016382058424568312
ENSG00000050767,0.00016331213435101004
ENSG00000243955,0.0001627319934984068
ENSG00000168081,0.00016261302926705363
ENSG00000100985,0.00016148437035924283
ENSG00000131097,0.00016131702472451704
ENSG00000138100,0.00016094619881238227
ENSG00000118849,0.00016073546365052199
ENSG00000143546,0.0001601930699656397
ENSG00000206172,0.00016017162020324198
ENSG00000148702,0.0001587759821584204
ENSG00000122224,0.00015857151181299025
ENSG00000106927,0.00015739542094575583
ENSG00000124935,0.00015258356067330178
ENSG00000170231,0.0001510062798115302
ENSG00000211947,0.0001482017538896678
ENSG00000127324,0.00014776162194385115
ENSG00000132693,0.00014567674667318004
ENSG00000081041,0.00014504702774748647
ENSG00000211941,0.0001434926274409643
ENSG00000270550,0.00014189200753256874
ENSG00000143184,0.0001418691418479324
ENSG00000173110,0.00014151442982868862
ENSG00000111796,0.00013729095249180188
ENSG00000111913,0.00013702420186076367
ENSG00000112299,0.00013582358497109484
ENSG00000169245,0.00013560961029494023
ENSG00000018280,0.00013493666270895146
ENSG00000211649,0.00013388518680902028
ENSG00000100033,0.0001332844363096816
ENSG00000121552,0.0001330044872829055
ENSG00000245910,0.0001327645261859179
ENSG00000229314,0.00013257286029066053
ENSG00000118137,0.00013188275976445
ENSG00000205420,0.0001305025134868059
ENSG00000171564,0.00013016348645746506
ENSG00000009694,0.00012752244639143898
ENSG00000176153,0.00012664651486131215
ENSG00000164736,0.0001260251436255414
ENSG00000196616,0.00012229899286781963
ENSG00000165269,0.0001219580812108163
ENSG00000109321,0.0001209135505328805
ENSG00000132703,0.00011923722943154766
ENSG00000145321,0.00011848401339730219
ENSG00000160181,0.00011707728376099951
ENSG00000100867,0.00011693595310804769
ENSG00000184697,0.00011682441039760429
ENSG00000211663,0.00011673408220892344
ENSG00000198650,0.00011592126921763083
ENSG00000245164,0.00011568525165968935
ENSG00000198523,0.00011502717149482798
ENSG00000211640,0.00011311837331368992
ENSG00000105664,0.00011244843213700553
ENSG00000169900,0.00011175806990685115
ENSG00000142871,0.00011116117106532201
ENSG00000253755,0.00011092706294147659
ENSG00000125538,0.00010975656865249817
ENSG00000165810,0.00010944538095459023
ENSG00000213886,0.00010926706519933918
ENSG00000211945,0.00010906935018689326
ENSG00000128242,0.00010854782345549924
ENSG00000232079,0.00010787781326570639
ENSG00000138207,0.00010743037292322485
ENSG00000171759,0.00010717037503321029
ENSG00000165828,0.00010705819676423498
ENSG00000203875,0.00010639947759721652
ENSG00000163739,0.00010552838537968286
ENSG00000153064,0.00010504639271363637
ENSG00000186891,0.00010474807510358799
ENSG00000248323,0.00010374067396088843
ENSG00000012504,0.00010213184090048092
ENSG00000211648,0.00010141656929053795
ENSG00000163017,0.00010122771060048503
ENSG00000007264,0.0001012024171802976
ENSG00000106236,0.00010019945602522056
ENSG00000100170,9.95657538719767e-05
ENSG00000230223,9.919558667131414e-05
ENSG00000006611,9.876263556528345e-05
ENSG00000128218,9.86296720843559e-05
ENSG00000203883,9.819986902242822e-05
ENSG00000137077,9.745416419711668e-05
ENSG00000112936,9.67961839801137e-05
ENSG00000129455,9.662816054540638e-05
ENSG00000102854,9.650125613519152e-05
ENSG00000251546,9.584810354549575e-05
ENSG00000228278,9.550731956921509e-05
ENSG00000235576,9.178375666728117e-05
ENSG00000124602,9.114372647586708e-05
ENSG00000153822,9.106524079314411e-05
