ensg,symbol,HVG_rank,HVG_normrank,HVG_normscore,DE_Immune_rank,DE_Immune_normrank,DE_Immune_normscore,DE_Malignant_rank,DE_Malignant_normrank,DE_Malignant_normscore,SpaPROS_rank,SpaPROS_normrank,SpaPROS_normscore,scGeneFit_rank,scGeneFit_normrank,scGeneFit_normscore,RF_celltype_rank,RF_celltype_normrank,RF_celltype_normscore,RF_malignant_rank,RF_malignant_normrank,RF_malignant_normscore,n_methods,mean_normrank,mean_normscore,aggregate_score
ENSG00000091986,CCDC80,498.0,0.7228109313998885,0.9248966528870516,59.0,0.9872834904626179,0.7776819554065135,1392.0,0.8801998105245026,0.042531572596035294,212.0,0.9296432144048016,,791.0,0.7365788596198732,1.0,156.0,0.8448448448448449,0.14788403275292844,114.0,0.8113522537562604,0.0812062785347032,7,0.8446733435732556,0.4957000820295387,15.340373425602793
ENSG00000204472,AIF1,736.0,0.5900725041829336,0.8904387251633551,41.0,0.9912299934224951,0.32640806929736266,615.0,0.9471191111876669,0.1537766281785189,225.0,0.9253084361453818,,552.0,0.816272090696899,1.0,28.0,0.972972972972973,0.40452317389346654,133.0,0.7796327212020033,0.06310282616498618,7,0.8603725471157647,0.47304157044961487,15.333414117565379
ENSG00000204262,COL5A2,840.0,0.532069157836029,0.8780904120549405,55.0,0.9881604911203683,0.7777972867499409,1108.0,0.9046593747308587,0.0697319483276286,240.0,0.9203067689229744,,783.0,0.7392464154718239,1.0,108.0,0.8928928928928929,0.19088486423645346,122.0,0.7979966611018364,0.07372588371168379,7,0.8250473945823976,0.4983717325134413,15.323419127095839
ENSG00000169908,TM4SF1,915.0,0.49023982152816503,0.8669955994132552,64.0,0.9861872396404298,0.2728622244141205,82.0,0.9930238566876238,0.4644717176267939,140.0,0.9536512170723574,,317.0,0.8946315438479493,1.0,274.0,0.7267267267267268,0.07076828925263648,60.0,0.9015025041736227,0.16225239100841174,7,0.8494232728109822,0.472891703619203,15.322314976430185
ENSG00000182492,BGN,316.0,0.8243167875069716,0.9524203227096946,12.0,0.9975882481911862,0.8705481191568392,7335.0,0.3683575919386788,0.06063979917440975,176.0,0.9416472157385796,,266.0,0.9116372124041348,1.0,154.0,0.8468468468468469,0.14928661943587154,150.0,0.7512520868113522,0.05338741305912099,7,0.8059494270625357,0.514380378922656,15.320329805985192
ENSG00000105369,CD79A,932.0,0.4807585052983826,0.8646486198159754,28.0,0.9940802455601842,0.4240080090143915,824.0,0.9291189389372148,0.10461901403540246,180.0,0.9403134378126042,,747.0,0.7512504168056019,1.0,26.0,0.974974974974975,0.44417617095454287,165.0,0.7262103505843072,0.04693237756504346,7,0.8281009814247529,0.48073069856422596,15.308831679988979
ENSG00000090382,LYZ,259.0,0.8561070831009481,0.9610348046406187,96.0,0.9791712343784258,0.2507072001867033,1162.0,0.9000086125226079,0.06261953189618466,198.0,0.9343114371457153,,638.0,0.7875958652884295,1.0,84.0,0.9169169169169169,0.23342740303551957,227.0,0.6227045075125208,0.03185519258243155,7,0.8566879509807949,0.42327402205690956,15.279961973037706
ENSG00000130203,APOE,60.0,0.9670942554378137,0.9903453793839179,52.0,0.9888182416136813,0.4302738965045836,2487.0,0.7858926879683059,0.19977853498030482,36.0,0.9883294431477159,0.026283518046819172,269.0,0.9106368789596532,1.0,170.0,0.8308308308308309,0.13721175230547172,203.0,0.662771285475793,0.036946717490594756,7,0.8763390890619706,0.4029771141016703,15.27931620316364
ENSG00000173369,C1QB,153.0,0.9152258784160625,0.9773303107080944,711.0,0.8443323832492875,0.21910837330590527,1044.0,0.9101713891998966,0.07644999767777222,128.0,0.9576525508502834,,572.0,0.8096032010670223,1.0,113.0,0.8878878878878879,0.18640474707177584,188.0,0.6878130217028381,0.0409116220498784,7,0.8589551874818968,0.4167008418022377,15.275656029284134
ENSG00000211459,MT-RNR1,379.0,0.7891801450083659,0.9435924789971997,45.0,0.9903529927647445,0.4482928089597943,1522.0,0.8690035311342692,0.03282666340652919,188.0,0.9376458819606536,,300.0,0.9003001000333445,1.0,63.0,0.9379379379379379,0.28008214972218787,434.0,0.27712854757929883,0.005390182389147771,7,0.8145070194883735,0.4516973805791431,15.266204400067517
ENSG00000159189,C1QC,173.0,0.9040713887339654,0.9747699693292439,807.0,0.8232843674632756,0.20274043586196938,1004.0,0.9136163982430454,0.08016277855571823,133.0,0.9559853284428143,,535.0,0.8219406468822941,1.0,104.0,0.8968968968968969,0.19692535158839647,221.0,0.6327212020033389,0.032623377698100225,7,0.8497880326665187,0.4145369855055714,15.26432501817209
ENSG00000173372,C1QA,186.0,0.8968209704406024,0.9725030004000533,606.0,0.8673536505152379,0.2202469824817563,1092.0,0.9060373783481181,0.07115673824652993,141.0,0.9533177725908636,,534.0,0.8222740913637879,1.0,88.0,0.9129129129129129,0.22464254766717529,267.0,0.5559265442404007,0.02486938591107096,7,0.8449490457731319,0.41890310911776435,15.263852154890897
ENSG00000154096,THY1,1066.0,0.4060234244283324,0.838271769569276,481.0,0.8947599210699408,0.39938639666257875,864.0,0.9256739298940659,0.09885956819532843,324.0,0.8922974324774925,,212.0,0.9296432144048016,1.0,89.0,0.9119119119119119,0.22416532857399643,118.0,0.8046744574290484,0.07793561841759657,7,0.8235691845165134,0.4397697802364627,15.263338964752975
ENSG00000130300,PLVAP,334.0,0.8142777467930842,0.9495932791038806,29.0,0.9938609953957466,0.31942544922148586,1720.0,0.851950736370683,0.02026325159166536,223.0,0.9259753251083694,,88.0,0.9709903301100367,1.0,133.0,0.8678678678678678,0.16259195394255554,289.0,0.5191986644407345,0.02086982589684967,7,0.8491602380123604,0.4121239599594062,15.261284197971765
ENSG00000198467,TPM2,880.0,0.5097601784718349,0.8714761968262434,43.0,0.9907914930936198,0.794231320176988,4706.0,0.5947808112996297,0.11484476794104466,162.0,0.9463154384794932,,346.0,0.8849616538846282,1.0,182.0,0.8188188188188188,0.13117554222028013,220.0,0.6343906510851419,0.03282464054773549,7,0.7685455778761667,0.4907587446187153,15.25930432249488
ENSG00000145649,GZMA,480.0,0.7328499721137758,0.9271369515935458,165.0,0.9640429730322297,0.2981119242369788,158.0,0.9864783395056412,0.40086206186828227,103.0,0.9659886628876292,5.540502693105582e-16,570.0,0.8102700900300099,1.0,110.0,0.8908908908908909,0.18891989607749066,230.0,0.6176961602671118,0.03154934776448095,7,0.8526024412467555,0.40665431164868265,15.259256752895439
ENSG00000109846,CRYAB,1074.0,0.4015616285554936,0.8365915455394053,48.0,0.9896952422714317,0.0686542742897474,472.0,0.9594350185169236,0.3387370741802965,171.0,0.9433144381460487,,450.0,0.8502834278092697,1.0,261.0,0.7397397397397397,0.07771189828242792,42.0,0.9315525876460768,0.21066906862697415,7,0.8307974403835691,0.42206064348647515,15.252858083870043
ENSG00000211592,IGKC,108.0,0.9403234802007808,0.9838645152687024,172.0,0.9625082218811664,0.24473900806774362,1122.0,0.9034536215657566,0.06762452118604698,29.0,0.9906635545181727,0.04173670164901686,673.0,0.7759253084361454,1.0,150.0,0.8508508508508509,0.15186526552789542,144.0,0.7612687813021703,0.0548364933397178,7,0.8835705455364347,0.36352378643416045,15.247094331970596
ENSG00000115414,FN1,144.0,0.9202453987730062,0.9784237898386452,69.0,0.9850909888182416,0.7681471170988031,4615.0,0.602618206872793,0.11752182181441505,78.0,0.974324774924975,0.0028312742356183126,467.0,0.8446148716238746,1.0,242.0,0.7587587587587588,0.08643231216793065,208.0,0.654424040066778,0.03598831843615886,7,0.8200110056912038,0.4270492333702244,15.247060239061428
ENSG00000120215,MLANA,491.0,0.7267150027886224,0.9257501000133351,40.0,0.9914492435869326,0.0700837877526493,2715.0,0.7662561364223581,0.1854159569812147,216.0,0.9283094364788262,,690.0,0.7702567522507502,1.0,311.0,0.6896896896896897,0.048016218200886585,37.0,0.9398998330550918,0.24025180625509643,7,0.8303680134674674,0.41158631153386366,15.24195432500133
ENSG00000170323,FABP4,61.0,0.9665365309537088,0.9902120282704361,507.0,0.8890594167945626,0.17932449464230002,1280.0,0.8898458358453191,0.05055931960198807,251.0,0.9166388796265422,,720.0,0.7602534178059352,1.0,273.0,0.7277277277277276,0.07208126080594603,152.0,0.7479131886477463,0.052581620401654636,7,0.8425678567716488,0.39079312062038746,15.233360977392035
ENSG00000110799,VWF,305.0,0.8304517568321249,0.9536471529537272,84.0,0.9818022363516773,0.3013443632197168,1870.0,0.8390319524588752,0.013705664626193827,229.0,0.9239746582194065,,382.0,0.8729576525508502,1.0,159.0,0.8418418418418419,0.14499821874157603,300.0,0.5008347245409015,0.018710707968168837,7,0.8272706889708111,0.4054010179182305,15.232671706889041
ENSG00000113088,GZMK,406.0,0.7741215839375348,0.9388185091345512,254.0,0.9445297083972813,0.24434027580470166,260.0,0.9776935664456119,0.31182141887833864,61.0,0.9799933311103701,0.00779340386648732,605.0,0.7985995331777259,1.0,112.0,0.8888888888888888,0.18711835113058806,304.0,0.4941569282136895,0.018060908983967575,7,0.8368547914530146,0.38685040968551915,15.223705201138532
ENSG00000100453,GZMB,370.0,0.7941996653653095,0.9446859581277505,105.0,0.9771979828984871,0.14644478732350935,349.0,0.970028421324606,0.2580234746581264,25.0,0.991997332444148,0.09614637544743695,420.0,0.8602867622540847,1.0,171.0,0.8298298298298299,0.13686282651290463,298.0,0.5041736227045075,0.018979300193713845,7,0.8468162309744247,0.3715918174662059,15.21840804844063
ENSG00000153563,CD8A,381.0,0.7880646960401562,0.942872382984398,130.0,0.9717167287875466,0.3237351532044296,236.0,0.9797605718715011,0.33384858162440567,89.0,0.9706568856285428,2.115203865407631e-14,795.0,0.735245081693898,1.0,121.0,0.8798798798798799,0.17760156450193493,359.0,0.40233722871452415,0.010476827507004979,7,0.818237296088007,0.3983620728317421,15.216599368919749
ENSG00000115461,IGFBP5,422.0,0.7651979921918572,0.9366582210961462,431.0,0.905722429291822,0.4659140136689733,3094.0,0.7336146757385238,0.16638167725078581,232.0,0.9229743247749249,,153.0,0.9493164388129376,1.0,405.0,0.5955955955955956,0.020978885974433835,256.0,0.5742904841402336,0.026377815209964513,7,0.7781017057922706,0.4360517688667172,15.214153474658987
ENSG00000132465,JCHAIN,264.0,0.8533184606804238,0.960394719295906,79.0,0.9828984871738654,0.26840136026430916,1920.0,0.8347256911549392,0.011680613464465927,15.0,0.9953317772590864,0.2044832924657781,616.0,0.7949316438812938,1.0,234.0,0.7667667667667668,0.09150581984155456,238.0,0.6043405676126878,0.03012884128494526,7,0.8331876277898662,0.366656378088137,15.199844005878004
ENSG00000106624,AEBP1,576.0,0.6793084216397101,0.9141218829177225,126.0,0.9725937294452971,0.4235127672489943,7228.0,0.3775729911291017,0.062394598948652805,219.0,0.9273091030343448,,560.0,0.8136045348449483,1.0,187.0,0.8138138138138138,0.1266028515005758,138.0,0.7712854757929883,0.05832900698948672,7,0.7650697242428863,0.430826851267572,15.195896575510458
ENSG00000038427,VCAN,897.0,0.5002788622420524,0.8697159621282837,823.0,0.8197763648322736,0.3812545141317164,1084.0,0.9067263801567479,0.0720207281115054,252.0,0.9163054351450484,,340.0,0.8869623207735912,1.0,249.0,0.7517517517517518,0.08311915783523802,181.0,0.6994991652754591,0.04331039833453876,7,0.783042897168132,0.4082367934235471,15.19127969059168
ENSG00000164932,CTHRC1,496.0,0.7239263803680982,0.9251633551140153,204.0,0.9554922166191625,0.60573463112227,4764.0,0.589785548187064,0.11358265727660224,177.0,0.9413137712570857,,722.0,0.7595865288429476,1.0,339.0,0.6616616616616617,0.03593075077202935,273.0,0.5459098497495827,0.023323816894103764,7,0.7396679938122289,0.45062253519650347,15.190290529008733
ENSG00000110077,MS4A6A,1063.0,0.40769659788064694,0.8388585144685958,78.0,0.983117737338303,0.24528691000746206,776.0,0.9332529497889932,0.11295465297376045,265.0,0.9119706568856285,,124.0,0.9589863287762588,1.0,145.0,0.8558558558558559,0.15572338413168552,303.0,0.4958263772954925,0.018174751806944604,7,0.7923866434030256,0.39516636889807466,15.1875530123011
ENSG00000189058,APOD,211.0,0.882877858337981,0.9685291372182957,829.0,0.8184608638456479,0.36104201318474555,1591.0,0.8630608905348376,0.24276694051739234,39.0,0.9873291097032344,0.02476788769628848,528.0,0.824274758252751,1.0,372.0,0.6286286286286287,0.026663012574830745,249.0,0.5859766277128547,0.028227124279128116,7,0.7986583910022765,0.3788565879243829,15.177514978926661
ENSG00000130635,COL5A1,1514.0,0.1561628555493586,0.40165355380717427,127.0,0.9723744792808595,0.6817323759905535,1020.0,0.9122383946257859,0.07895749954699693,261.0,0.9133044348116038,,474.0,0.8422807602534178,1.0,164.0,0.8368368368368369,0.14391254494378805,112.0,0.8146911519198664,0.0835343198582314,7,0.7782698447539612,0.39829838235779064,15.176568227111751
ENSG00000107562,CXCL12,983.0,0.4523145566090352,0.8551806907587678,730.0,0.8401666301249726,0.27323636826891906,932.0,0.9198174145207131,0.09046450445295062,239.0,0.9206402134044681,,470.0,0.8436145381793931,1.0,284.0,0.7167167167167168,0.06500341505792256,132.0,0.7813021702838063,0.06351568302606059,7,0.7820817485484436,0.39123344359410356,15.173315192142548
ENSG00000184113,CLDN5,378.0,0.7897378694924707,0.943619149219896,97.0,0.9789519842139882,0.2635287768786892,1912.0,0.8354146929635691,0.011850795621782085,304.0,0.8989663221073692,,579.0,0.8072690896965655,1.0,241.0,0.7597597597597597,0.08660237118873301,339.0,0.43572621035058434,0.012196088865758648,7,0.7865465612263295,0.3862995302958098,15.172846091522139
ENSG00000100234,TIMP3,858.0,0.5220301171221416,0.8760901453527137,197.0,0.9570269677702258,0.3566825957335479,3673.0,0.6837481698389458,0.14396981279434998,272.0,0.9096365455151717,,376.0,0.8749583194398133,1.0,282.0,0.7187187187187187,0.06663875001878124,225.0,0.6260434056761268,0.03228156847915923,7,0.7560231777258776,0.41261047872975865,15.168633656455636
ENSG00000106819,ASPN,1033.0,0.4244283324037925,0.8460861448193093,369.0,0.9193159394869546,0.4940314049043497,1170.0,0.8993196107139781,0.061836645917684244,335.0,0.8886295431810604,,537.0,0.8212737579193065,1.0,350.0,0.6506506506506506,0.0333703923365052,202.0,0.664440734557596,0.03725229503507751,7,0.7525797955590484,0.4120961471688209,15.16467594272787
ENSG00000143196,DPT,1138.0,0.36586726157278304,0.8147486331510868,426.0,0.9068186801140101,0.47195400979438656,1138.0,0.9020756179484971,0.06508859895548566,341.0,0.8866288762920974,,755.0,0.7485828609536512,1.0,287.0,0.7137137137137137,0.06015283831651913,169.0,0.7195325542570952,0.046050536455553966,7,0.7490313664074069,0.4096657694455054,15.158697135852911
ENSG00000148671,ADIRF,927.0,0.48354712771890684,0.8651020136018135,647.0,0.8583643937732953,0.21169086039518092,672.0,0.94220997330118,0.31240810508049105,62.0,0.9796598866288763,0.007287666120352401,277.0,0.9079693231077026,1.0,299.0,0.7017017017017018,0.05309488386105847,168.0,0.7212020033388982,0.04623396627405642,7,0.7992363442243658,0.3565453564761361,15.155781700700501
ENSG00000182326,C1S,999.0,0.4433909648633575,0.8530204027203627,47.0,0.9899144924358694,0.789215675187533,8758.0,0.2458013952286625,0.03682427623762137,227.0,0.9246415471823941,,519.0,0.8272757585861954,1.0,208.0,0.7927927927927928,0.11169117240091206,265.0,0.5592654424040067,0.02495969097659476,7,0.683297484784754,0.46928520292050396,15.152582687705259
ENSG00000186081,KRT5,383.0,0.7869492470719465,0.9425523403120415,589.0,0.8710809033106774,0.06936450851039644,4186.0,0.6395659288605633,0.12889665775970396,323.0,0.8926308769589864,,136.0,0.9549849949983328,1.0,391.0,0.6096096096096096,0.023321244651240608,161.0,0.7328881469115192,0.04733177972072133,7,0.7839585296745194,0.3685777551590173,15.152536284833538
ENSG00000106483,SFRP4,299.0,0.833798103736754,0.9542072276303508,760.0,0.8335891251918439,0.3736153933130462,1312.0,0.8870898286108001,0.04709241270412873,331.0,0.8899633211070357,,200.0,0.9336445481827276,1.0,528.0,0.4724724724724725,0.008994263769873678,348.0,0.42070116861435725,0.011422383573639044,7,0.753036938273713,0.3992219468318398,15.152258885105553
ENSG00000131477,RAMP2,1065.0,0.40658114891243724,0.8383251100146687,11.0,0.9978074983556238,0.3432338780290878,5028.0,0.5670484885022824,0.10708403723406983,13.0,0.995998666222074,0.23107851219259976,33.0,0.9893297765921975,1.0,168.0,0.8328328328328328,0.1389618794084392,272.0,0.5475792988313857,0.024291459180919732,7,0.7624539586069761,0.38328212515139787,15.145736083758374
ENSG00000145824,CXCL14,190.0,0.8945900725041829,0.9720762768369117,875.0,0.8083753562815172,0.34814595898477485,5061.0,0.5642063560416846,0.10628376990840643,235.0,0.9219739913304434,,478.0,0.8409469823274425,1.0,410.0,0.5905905905905906,0.020689350621981014,306.0,0.4908180300500835,0.01763977575628387,7,0.7302144827322777,0.41080585535139297,15.14102033808367
ENSG00000099953,MMP11,206.0,0.8856664807585053,0.9699426590212028,727.0,0.8408243806182855,0.38213285695777227,2042.0,0.8242184135733357,0.006621142672865083,208.0,0.9309769923307769,,611.0,0.7965988662887629,1.0,480.0,0.5205205205205206,0.01283244486364067,373.0,0.3789649415692822,0.00929319183312941,7,0.7396815136656383,0.396803715891435,15.136485229557074
ENSG00000211677,IGLC2,413.0,0.7702175125488009,0.9382584344579278,332.0,0.9274281955711466,0.11831564829308334,1784.0,0.8464387219016449,0.017447317399690694,355.0,0.8819606535511837,,632.0,0.7895965321773925,1.0,309.0,0.6916916916916918,0.05040199300168203,280.0,0.5342237061769616,0.022316875400338224,7,0.7773652876598317,0.3577900447587871,15.135155332418618
ENSG00000213088,ACKR1,185.0,0.8973786949247072,0.9726096812908388,411.0,0.9101074325805745,0.24878965560669458,2068.0,0.821979157695289,0.005289502086294794,367.0,0.8779593197732578,,586.0,0.8049349783261087,1.0,353.0,0.6476476476476476,0.0327884878603243,403.0,0.328881469115192,0.0070395944953964545,7,0.7555555285803967,0.3777528202232581,15.133308348803654
ENSG00000120885,CLU,918.0,0.4885666480758505,0.8666222162955061,1998.0,0.5621574216180663,0.14904090366990133,606.0,0.9478942382223753,0.32062950948942487,166.0,0.9449816605535178,,725.0,0.7585861953984662,1.0,313.0,0.6876876876876876,0.04785041780134098,192.0,0.681135225375626,0.04005595144450377,7,0.7244298681330842,0.4040331664501129,15.128463034583197
ENSG00000187498,COL4A1,987.0,0.4500836586726157,0.8548339778637152,388.0,0.9151501863626398,0.2783703986382221,1876.0,0.8385152011024029,0.013317834817352813,264.0,0.9123041013671224,,563.0,0.8126042014004669,1.0,296.0,0.7047047047047047,0.0548781341332171,242.0,0.5976627712854758,0.029653679786890406,7,0.7472892606993469,0.3718423375398996,15.119131598239246
ENSG00000162618,ADGRL4,1157.0,0.3552704963747908,0.8053073743165755,58.0,0.9875027406270555,0.29533076060394575,1760.0,0.8485057273275343,0.018683554609639528,318.0,0.8942980993664555,,549.0,0.8172724241413805,1.0,203.0,0.7977977977977978,0.11440862736725023,302.0,0.4974958263772955,0.018540292928586135,7,0.7425918731446156,0.3753784349709995,15.117970308115614
ENSG00000176435,CLEC14A,1049.0,0.41550474065811493,0.8424056540872116,61.0,0.9868449901337426,0.2806973011862636,1834.0,0.8421324605977091,0.014907401176732253,321.0,0.893297765921974,,595.0,0.8019339779926642,1.0,221.0,0.7797797797797797,0.09986644287802426,333.0,0.44574290484140233,0.01324496276565758,7,0.7378909457036266,0.37518696034898164,15.113077906052608
ENSG00000186827,TNFRSF4,974.0,0.45733407696597883,0.8571809574609948,1409.0,0.6912957684718264,0.022078267413017487,409.0,0.9648609077598829,0.23017655270666038,117.0,0.9613204401467156,,273.0,0.9093031010336778,1.0,157.0,0.8438438438438438,0.14688652242475722,429.0,0.2854757929883138,0.005724461970825133,7,0.7304905616014628,0.37700779366270915,15.107498355264173
ENSG00000169429,CXCL8,245.0,0.8639152258784161,0.9632217629017202,456.0,0.9002411751808814,0.1426233779049036,2144.0,0.8154336405133064,0.002504031039963373,286.0,0.9049683227742581,,506.0,0.8316105368456153,1.0,325.0,0.6756756756756757,0.04121899582137275,470.0,0.21702838063439067,0.0037565915620917066,7,0.744124708214649,0.3588874598716753,15.103012168086325
ENSG00000118785,SPP1,201.0,0.8884551031790295,0.9702360314708629,3006.0,0.34115325586494194,0.1686331327470183,5022.0,0.5675652398587546,0.10725845819148963,164.0,0.9456485495165055,,386.0,0.871623874624875,1.0,288.0,0.7127127127127126,0.059108772490669696,215.0,0.6427378964941569,0.03380777368834154,7,0.7099852331787108,0.3898406947647304,15.099825927943442
ENSG00000185633,NDUFA4L2,483.0,0.7311767986614612,0.9266302173623151,2062.0,0.5481254110940583,0.017280464011832943,4285.0,0.6310395314787701,0.12632900573029193,181.0,0.9399799933311104,,17.0,0.9946648882960987,1.0,335.0,0.6656656656656657,0.03788501135410011,219.0,0.6360601001669449,0.033137737967779635,7,0.7352446269563012,0.35687707273771996,15.092121699694022
ENSG00000135218,CD36,666.0,0.6291132180702732,0.9014268569142553,837.0,0.8167068625301469,0.13352232009928675,1382.0,0.8810610627852898,0.043292589086086554,358.0,0.8809603201067022,,568.0,0.8109369789929977,1.0,336.0,0.6646646646646647,0.0365518855719617,322.0,0.4641068447412354,0.0152066534355965,7,0.7353642788416156,0.35500005085119773,15.090364329692813
ENSG00000130208,APOC1,248.0,0.8622420524261015,0.9631150820109348,1903.0,0.5829861872396405,0.16576980284977194,5101.0,0.5607613469985359,0.10547082698371654,56.0,0.9816605535178393,0.009294533252208307,270.0,0.9103034344781594,1.0,233.0,0.7677677677677678,0.09244102312231864,245.0,0.5926544240400669,0.029207551094102148,7,0.751196538066873,0.3378998313304361,15.089096369397309
ENSG00000107165,TYRP1,106.0,0.9414389291689905,0.9842912388318442,36.0,0.9923262442446832,0.07271544996064071,7699.0,0.3370080096460253,0.05422479456408223,398.0,0.867622540846949,,71.0,0.9766588862954318,1.0,629.0,0.37137137137137133,0.00512748054594119,226.0,0.6243739565943238,0.03222078969697714,7,0.7301142768811106,0.3580966255999143,15.088210902481025
ENSG00000175899,A2M,876.0,0.5119910764082543,0.8723563141752234,100.0,0.9782942337206753,0.21779950891757852,6684.0,0.42442511411592454,0.07141787553377056,163.0,0.9459819939979993,,555.0,0.8152717572524175,1.0,270.0,0.7307307307307307,0.07359277305911206,277.0,0.5392320534223707,0.022871650482220233,7,0.7065609942354818,0.3763396870279841,15.082900681263466
ENSG00000254709,IGLL5,763.0,0.5750139431121026,0.88769169222563,139.0,0.969743477307608,0.13313303290734782,1962.0,0.8311084316596331,0.009855335364906051,496.0,0.8349449816605535,,619.0,0.7939313104368123,1.0,323.0,0.6776776776776776,0.04187478263006717,327.0,0.4557595993322203,0.014309995424857657,7,0.7340256315980869,0.34781080642546813,15.081836438023554
ENSG00000203747,FCGR3A,1149.0,0.3597322922476297,0.8103213761834911,603.0,0.8680114010085508,0.18419374102965838,860.0,0.9260184307983809,0.09920271606425339,313.0,0.8959653217739246,,764.0,0.7455818606202067,1.0,205.0,0.7957957957957957,0.11403549456428233,383.0,0.3622704507512521,0.008517963016055443,7,0.7076250789993914,0.3693785484762901,15.077003627475682
ENSG00000181847,TIGIT,1773.0,0.01171221416620194,0.004133884517935712,98.0,0.9787327340495505,0.3556163174586127,204.0,0.9825165791060202,0.36041534967676353,125.0,0.9586528842947649,,372.0,0.8762920973657886,1.0,129.0,0.8718718718718719,0.16831234534904582,244.0,0.5943238731218699,0.029443363358666565,7,0.7534431791394383,0.3196535433935041,15.073096722532942
ENSG00000211679,IGLC3,405.0,0.7746793084216397,0.9389785304707294,858.0,0.8121026090769567,0.052208941903674026,1984.0,0.8292136766859013,0.009520948891788877,456.0,0.8482827609203067,,621.0,0.7932644214738246,1.0,359.0,0.6416416416416417,0.031209034113018324,362.0,0.39732888146911516,0.010415425805285114,7,0.7280733285270552,0.3403888135307493,15.068462142057804
ENSG00000168497,CAVIN2,1095.0,0.38984941438929166,0.8313908521136151,263.0,0.9425564569173427,0.28778307548910437,1764.0,0.8481612264232193,0.018280685447361274,419.0,0.8606202067355785,,283.0,0.9059686562187396,1.0,395.0,0.6056056056056056,0.022599155621871682,389.0,0.3522537562604341,0.008151805900006722,7,0.7007164746500302,0.36136759576199323,15.062084070412023
ENSG00000163220,S100A9,520.0,0.7105409927495817,0.9207894385918123,147.0,0.967989475992107,0.2528352488617289,9212.0,0.20670054258892434,0.030104011831081343,236.0,0.9216405468489497,,58.0,0.9809936645548516,1.0,329.0,0.6716716716716717,0.039800726764619626,396.0,0.340567612687813,0.007613697156939445,7,0.6857292152991287,0.3751905205343636,15.060919735833492
ENSG00000123500,COL10A1,1057.0,0.41104294478527603,0.8401653553807175,942.0,0.7936855952641965,0.34096157735903426,1460.0,0.8743432951511498,0.03688553619274489,312.0,0.8962987662554185,,580.0,0.8069356452150717,1.0,388.0,0.6126126126126126,0.023529453311695803,365.0,0.39232053422370616,0.010223664365730375,7,0.6838913419296331,0.3752942644349871,15.059185606364622
ENSG00000129226,CD68,1516.0,0.1550474065811489,0.40143130195137133,70.0,0.984871738653804,0.24034719636441573,1628.0,0.859874257169925,0.025940782053052013,256.0,0.914971657219073,,574.0,0.8089363121040347,1.0,127.0,0.8738738738738738,0.1734775439497343,232.0,0.6143572621035058,0.031085718228807513,7,0.7445617868150523,0.3120470904245635,15.056608877239615
ENSG00000163631,ALB,76.0,0.9581706636921361,0.9886918255767436,301.0,0.934224950668713,0.07715807770767158,10568.0,0.08991473602618205,0.011264711465248687,440.0,0.8536178726242081,,521.0,0.8266088696232077,1.0,425.0,0.5755755755755756,0.018465151003573828,294.0,0.5108514190317195,0.019905807087757514,7,0.6784234410345346,0.3525809288068326,15.031004369841366
ENSG00000167244,IGF2,350.0,0.8053541550474066,0.947406320842779,1365.0,0.7009427757070819,0.20887312638353828,8785.0,0.24347601412453712,0.03644792881691137,241.0,0.9199733244414805,,126.0,0.9583194398132711,1.0,497.0,0.5035035035035035,0.011270555085113461,325.0,0.45909849749582643,0.014508701665507474,7,0.6558096728761582,0.36975110546564166,15.0255607783418
ENSG00000143248,RGS5,175.0,0.9029559397657557,0.9745032671022803,880.0,0.8072791054593291,0.04421936796640166,11259.0,0.03040220480578759,0.0035669081258873324,226.0,0.924974991663888,,34.0,0.9889963321107036,1.0,346.0,0.6546546546546547,0.03402504961038545,341.0,0.43238731218697835,0.01195400806971512,7,0.677378648663871,0.34471143347911154,15.022090082142983
ENSG00000125538,IL1B,255.0,0.8583379810373676,0.9619149219895985,2766.0,0.3937732953299715,0.1270605449567558,1456.0,0.8746877960554647,0.03697382110527785,297.0,0.901300433477826,,649.0,0.7839279759919974,1.0,340.0,0.6606606606606606,0.035547850401900394,528.0,0.12020033388981632,0.001521188592838329,7,0.6561269252061577,0.3605030545077284,15.016629979713885
ENSG00000123689,G0S2,788.0,0.5610708310094813,0.8847046272836379,191.0,0.9583424687568516,0.19245665610523627,2024.0,0.8257686676427526,0.007383954419430834,416.0,0.8616205401800601,,779.0,0.7405801933977993,1.0,344.0,0.6566566566566567,0.03507918009045849,588.0,0.02003338898163609,0.0003007794647126997,7,0.6605818209464626,0.353320866227246,15.01390268717371
ENSG00000017427,IGF1,1061.0,0.40881204684885664,0.8391518869182557,3007.0,0.34093400570050425,0.17616355718956497,1202.0,0.8965636034794592,0.057735046933119046,300.0,0.9003001000333445,,145.0,0.9519839946648883,1.0,382.0,0.6186186186186187,0.024168128571727884,296.0,0.5075125208681135,0.019535501292743375,7,0.6606749843162548,0.35279235348423515,15.01346733780049
ENSG00000143546,S100A8,329.0,0.8170663692136084,0.9498333111081477,373.0,0.9184389388292041,0.1758137480530835,10202.0,0.12143656877099307,0.015859891747700493,260.0,0.9136378792930977,,60.0,0.980326775591864,1.0,393.0,0.6076076076076076,0.023097666477665053,480.0,0.20033388981636058,0.00352995775447668,7,0.6512640041603907,0.3613557625235122,15.012619766683903
