gene,rank_in_group,scores,log2fc,n_groups,agg_rank,symbol
ENSG00000163703,2321.0,19.164534,3.7945309,1,2319.0835466384888,ENSG00000163703
ENSG00000119787,2322.0,19.16423,5.2768316,1,2320.0835769176483,ENSG00000119787
ENSG00000131067,2323.0,19.162416,3.500949,1,2321.083758354187,ENSG00000131067
ENSG00000248092,2324.0,19.159822,3.4599948,1,2322.084017753601,ENSG00000248092
ENSG00000143322,2325.0,19.15704,7.3509107,1,2323.084295988083,ENSG00000143322
ENSG00000179178,2326.0,19.152668,9.540829,1,2324.084733247757,ENSG00000179178
ENSG00000122033,2327.0,19.151722,4.0536904,1,2325.084827780724,ENSG00000122033
ENSG00000168765,2328.0,19.15106,5.4869604,1,2326.0848939418797,ENSG00000168765
ENSG00000142937,2329.0,19.150137,172.78831,1,2327.0849863290787,ENSG00000142937
ENSG00000099326,2330.0,19.14597,3.3385568,1,2328.085403084755,ENSG00000099326
ENSG00000100568,2331.0,19.145256,6.2486386,1,2329.08547437191,ENSG00000100568
ENSG00000155008,2332.0,19.144997,4.528443,1,2330.085500359535,ENSG00000155008
ENSG00000189227,2333.0,19.143587,3.0030954,1,2331.0856412649155,ENSG00000189227
ENSG00000175768,2334.0,19.143341,7.7884374,1,2332.0856659412384,ENSG00000175768
ENSG00000165322,2335.0,19.139822,3.4927874,1,2333.086017847061,ENSG00000165322
ENSG00000089006,2336.0,19.131098,5.623556,1,2334.086890220642,ENSG00000089006
ENSG00000196781,2337.0,19.125343,5.6201487,1,2335.0874656438828,ENSG00000196781
ENSG00000039319,2338.0,19.115452,5.7931523,1,2336.0884548425674,ENSG00000039319
ENSG00000115947,2339.0,19.10988,0.9329969,1,2337.089011907577,ENSG00000115947
ENSG00000114439,2340.0,19.10938,3.962666,1,2338.089061975479,ENSG00000114439
ENSG00000087502,2341.0,19.101978,7.517116,1,2339.089802145958,ENSG00000087502
ENSG00000108587,2342.0,19.096426,2.9997966,1,2340.0903574228287,ENSG00000108587
ENSG00000096401,2343.0,19.094492,3.7533786,1,2341.0905507802963,ENSG00000096401
ENSG00000114302,2344.0,19.07596,2.8399928,1,2342.092404007912,ENSG00000114302
ENSG00000067829,2345.0,19.068844,5.2624116,1,2343.093115568161,ENSG00000067829
ENSG00000125835,2346.0,19.061634,12.472829,1,2344.093836545944,ENSG00000125835
ENSG00000080189,2347.0,19.049547,4.448044,1,2345.0950453281403,ENSG00000080189
ENSG00000110536,2348.0,19.047192,5.148012,1,2346.0952808856964,ENSG00000110536
ENSG00000167861,2349.0,19.040743,4.433874,1,2347.095925688744,ENSG00000167861
ENSG00000163319,2350.0,19.035032,4.618359,1,2348.09649682045,ENSG00000163319
ENSG00000162069,2351.0,19.03094,8.292172,1,2349.096906065941,ENSG00000162069
ENSG00000188895,2352.0,19.029,2.4198053,1,2350.097100019455,ENSG00000188895
ENSG00000092199,2353.0,19.025965,31.094873,1,2351.097403526306,ENSG00000092199
ENSG00000132670,2354.0,19.021608,3.0576727,1,2352.09783911705,ENSG00000132670
ENSG00000080345,2355.0,19.02136,2.7835646,1,2353.0978639125824,ENSG00000080345
ENSG00000075275,2356.0,19.011845,3.2973237,1,2354.098815560341,ENSG00000075275
ENSG00000182362,2357.0,19.009413,2.4973056,1,2355.099058747292,ENSG00000182362
ENSG00000173166,2358.0,19.006773,4.463167,1,2356.099322676658,ENSG00000173166
ENSG00000163939,2359.0,19.003809,4.4176416,1,2357.0996191501617,ENSG00000163939
ENSG00000113068,2360.0,19.002523,5.636734,1,2358.099747657776,ENSG00000113068
ENSG00000104695,2361.0,19.001125,4.9174643,1,2359.0998874902725,ENSG00000104695
ENSG00000099385,2362.0,18.993362,2.7760987,1,2360.100663781166,ENSG00000099385
ENSG00000159210,2363.0,18.993023,3.1921043,1,2361.1006977558136,ENSG00000159210
ENSG00000028528,2364.0,18.990362,5.5156364,1,2362.100963830948,ENSG00000028528
ENSG00000137574,2365.0,18.987661,3.6748044,1,2363.1012338399887,ENSG00000137574
ENSG00000174903,2366.0,18.98717,3.436888,1,2364.1012830734253,ENSG00000174903
ENSG00000198752,2367.0,18.986252,3.4601245,1,2365.1013748645782,ENSG00000198752
ENSG00000168291,2368.0,18.980682,7.3746486,1,2366.101931810379,ENSG00000168291
ENSG00000170619,2369.0,18.978477,3.9278038,1,2367.1021522283554,ENSG00000170619
ENSG00000115816,2370.0,18.976458,4.4252977,1,2368.102354288101,ENSG00000115816
ENSG00000128928,2371.0,18.967709,2.9142535,1,2369.103229165077,ENSG00000128928
ENSG00000170345,2372.0,18.958534,57.55161,1,2370.1041465997696,FOS
ENSG00000101191,2373.0,18.957012,2.340739,1,2371.1042988300323,ENSG00000101191
ENSG00000062485,2374.0,18.956846,5.7341666,1,2372.104315400124,ENSG00000062485
ENSG00000204217,2375.0,18.948517,3.177957,1,2373.1051483154297,ENSG00000204217
ENSG00000149476,2376.0,18.947422,3.4047368,1,2374.105257749557,ENSG00000149476
ENSG00000170275,2377.0,18.94664,26.503157,1,2375.1053359508514,ENSG00000170275
ENSG00000100105,2378.0,18.946018,2.7154894,1,2376.1053981781006,ENSG00000100105
ENSG00000110693,2379.0,18.945677,11.311526,1,2377.1054322719574,ENSG00000110693
ENSG00000150776,2380.0,18.935017,3.290147,1,2378.106498360634,ENSG00000150776
ENSG00000182253,2381.0,18.93473,3.989604,1,2379.106526970864,ENSG00000182253
ENSG00000163785,2382.0,18.93381,3.236846,1,2380.106619119644,ENSG00000163785
ENSG00000132481,2383.0,18.923344,3.4631414,1,2381.107665657997,ENSG00000132481
ENSG00000072778,2384.0,18.916616,6.908273,1,2382.108338356018,ENSG00000072778
ENSG00000119772,2385.0,18.905025,3.5338871,1,2383.1094974279404,ENSG00000119772
ENSG00000161202,2386.0,18.897957,3.7893019,1,2384.1102043390274,ENSG00000161202
ENSG00000114446,2387.0,18.89659,4.3627224,1,2385.1103410720825,ENSG00000114446
ENSG00000158526,2388.0,18.8758,3.7419276,1,2386.1124200820923,ENSG00000158526
ENSG00000006007,2389.0,18.848637,4.422333,1,2387.115136384964,ENSG00000006007
ENSG00000120686,2390.0,18.842628,5.054485,1,2388.115737199784,ENSG00000120686
ENSG00000124702,2391.0,18.840036,8.400026,1,2389.115996360779,ENSG00000124702
ENSG00000170873,2392.0,18.83725,2.5719256,1,2390.116275072098,ENSG00000170873
ENSG00000102878,2393.0,18.836931,10.720176,1,2391.116306900978,ENSG00000102878
ENSG00000113649,2394.0,18.834759,3.0411808,1,2392.116524100304,ENSG00000113649
ENSG00000101337,2395.0,18.832218,3.4540477,1,2393.1167781353,ENSG00000101337
ENSG00000162430,2396.0,18.830864,2.9258425,1,2394.1169135570526,ENSG00000162430
ENSG00000123908,2397.0,18.830307,2.0610726,1,2395.116969347,ENSG00000123908
ENSG00000168827,2398.0,18.829197,4.1494083,1,2396.1170803308487,ENSG00000168827
ENSG00000176410,2399.0,18.828243,3.205551,1,2397.1171756982803,ENSG00000176410
ENSG00000173818,2400.0,18.826494,4.7079234,1,2398.117350578308,ENSG00000173818
ENSG00000135766,2401.0,18.817366,3.2281744,1,2399.1182634830475,ENSG00000135766
ENSG00000135378,2402.0,18.81179,1.803813,1,2400.1188209056854,ENSG00000135378
ENSG00000263753,2403.0,18.809069,2.9095263,1,2401.1190931797028,ENSG00000263753
ENSG00000095321,2404.0,18.80696,3.6639202,1,2402.119304060936,ENSG00000095321
ENSG00000078114,2405.0,18.79097,4.3382897,1,2403.1209030151367,ENSG00000078114
ENSG00000173992,2406.0,18.789013,3.2868443,1,2404.12109875679,ENSG00000173992
ENSG00000130159,2407.0,18.788715,4.387375,1,2405.1211284399037,ENSG00000130159
ENSG00000146963,2408.0,18.782303,2.5759103,1,2406.121769666672,ENSG00000146963
ENSG00000148498,2409.0,18.777205,5.954458,1,2407.122279524803,ENSG00000148498
ENSG00000090097,2410.0,18.758303,5.461646,1,2408.1241697072983,ENSG00000090097
ENSG00000088356,2411.0,18.754663,5.956144,1,2409.1245336532597,ENSG00000088356
ENSG00000197045,2412.0,18.74971,4.6238627,1,2410.1250289678574,ENSG00000197045
ENSG00000123358,2413.0,18.749332,8.217423,1,2411.125066757202,ENSG00000123358
ENSG00000117475,2414.0,18.748123,4.2351007,1,2412.1251876354218,ENSG00000117475
ENSG00000110721,2415.0,18.746708,4.7675004,1,2413.1253292560577,ENSG00000110721
ENSG00000179832,2416.0,18.740551,3.17047,1,2414.125944852829,ENSG00000179832
ENSG00000050426,2417.0,18.736076,5.0776954,1,2415.126392364502,ENSG00000050426
ENSG00000185022,2418.0,18.734167,6.2555866,1,2416.126583337784,ENSG00000185022
ENSG00000265241,2419.0,18.734121,11.543997,1,2417.126587867737,ENSG00000265241
ENSG00000139405,2420.0,18.73384,4.0069413,1,2418.12661588192,ENSG00000139405
ENSG00000234545,2421.0,18.729898,3.8494718,1,2419.1270101070404,ENSG00000234545
ENSG00000102178,2422.0,18.72777,5.0356765,1,2420.1272230148315,ENSG00000102178
ENSG00000167565,2423.0,18.722023,3.5810096,1,2421.1277977228165,ENSG00000167565
ENSG00000115392,2424.0,18.72086,6.484926,1,2422.127914071083,ENSG00000115392
ENSG00000136813,2425.0,18.720184,2.7157948,1,2423.127981543541,ENSG00000136813
ENSG00000261824,2426.0,18.716957,4.561399,1,2424.128304243088,ENSG00000261824
ENSG00000110107,2427.0,18.706892,2.362693,1,2425.1293108463287,ENSG00000110107
ENSG00000170791,2428.0,18.700216,4.8369617,1,2426.12997841835,ENSG00000170791
ENSG00000175662,2429.0,18.695671,3.5365298,1,2427.130432844162,ENSG00000175662
ENSG00000134313,2430.0,18.681002,3.5203707,1,2428.131899833679,ENSG00000134313
ENSG00000168092,2431.0,18.676285,5.526687,1,2429.132371544838,ENSG00000168092
ENSG00000115211,2432.0,18.669788,5.7743545,1,2430.1330211162567,ENSG00000115211
ENSG00000137871,2433.0,18.667936,2.6981082,1,2431.1332063674927,ENSG00000137871
ENSG00000137269,2434.0,18.666573,5.5450077,1,2432.13334274292,ENSG00000137269
ENSG00000188488,2435.0,18.662277,9.462497,1,2433.13377225399,ENSG00000188488
ENSG00000078618,2436.0,18.66045,4.3019443,1,2434.133955001831,ENSG00000078618
ENSG00000198146,2437.0,18.655853,3.20244,1,2435.134414672852,ENSG00000198146
ENSG00000119729,2438.0,18.654697,5.246683,1,2436.1345303058624,ENSG00000119729
ENSG00000181192,2439.0,18.653189,2.3940868,1,2437.1346811056137,ENSG00000181192
ENSG00000167543,2440.0,18.650349,3.6795561,1,2438.1349651813507,ENSG00000167543
ENSG00000143375,2441.0,18.649872,8.18988,1,2439.1350128650665,ENSG00000143375
ENSG00000132471,2442.0,18.647337,5.3747845,1,2440.135266304016,ENSG00000132471
ENSG00000077147,2443.0,18.64593,2.1652184,1,2441.135407090187,ENSG00000077147
ENSG00000132591,2444.0,18.642088,5.498677,1,2442.135791182518,ENSG00000132591
ENSG00000171865,2445.0,18.634401,4.6082263,1,2443.136559844017,ENSG00000171865
ENSG00000047457,2446.0,18.633299,6.226239,1,2444.13667011261,CP
ENSG00000230590,2447.0,18.631878,3.856118,1,2445.136812210083,ENSG00000230590
ENSG00000149089,2448.0,18.6278,3.895858,1,2446.1372200250626,ENSG00000149089
ENSG00000150667,2449.0,18.626337,8.429761,1,2447.137366294861,ENSG00000150667
ENSG00000122958,2450.0,18.626093,5.2076793,1,2448.137390732765,ENSG00000122958
ENSG00000166225,2451.0,18.623102,4.7549624,1,2449.1376898288727,ENSG00000166225
ENSG00000159445,2452.0,18.61598,5.6760893,1,2450.1384019851685,ENSG00000159445
ENSG00000185813,2453.0,18.612007,4.9311886,1,2451.1387993097305,ENSG00000185813
ENSG00000159231,2454.0,18.604397,6.113027,1,2452.139560341835,ENSG00000159231
ENSG00000161813,2455.0,18.604328,4.33662,1,2453.1395671367645,ENSG00000161813
ENSG00000171130,2456.0,18.595142,3.7019923,1,2454.14048576355,ENSG00000171130
ENSG00000104870,2457.0,18.585775,3.8464227,1,2455.141422510147,ENSG00000104870
ENSG00000039560,2458.0,18.584806,5.3591657,1,2456.14151930809,ENSG00000039560
ENSG00000196365,2459.0,18.584494,4.8473954,1,2457.1415506601334,ENSG00000196365
ENSG00000133983,2460.0,18.567888,3.2889879,1,2458.1432111263275,ENSG00000133983
ENSG00000158669,2461.0,18.56154,8.08836,1,2459.1438459157944,ENSG00000158669
ENSG00000117266,2462.0,18.559523,5.971631,1,2460.1440477371216,ENSG00000117266
ENSG00000120705,2463.0,18.555113,5.281592,1,2461.144488692284,ENSG00000120705
ENSG00000124486,2464.0,18.554918,3.7917967,1,2462.144508123398,ENSG00000124486
ENSG00000115464,2465.0,18.543392,2.2503254,1,2463.1456607580185,ENSG00000115464
ENSG00000125648,2466.0,18.540752,4.4658165,1,2464.145924806595,ENSG00000125648
ENSG00000203485,2467.0,18.539284,3.213511,1,2465.14607167244,ENSG00000203485
ENSG00000066777,2468.0,18.530525,2.222182,1,2466.14694750309,ENSG00000066777
ENSG00000166200,2469.0,18.523157,6.686951,1,2467.1476843357086,ENSG00000166200
ENSG00000124226,2470.0,18.518446,7.973306,1,2468.148155450821,ENSG00000124226
ENSG00000109189,2471.0,18.513887,3.709403,1,2469.148611307144,ENSG00000109189
ENSG00000100106,2472.0,18.511412,2.5768142,1,2470.1488587856293,ENSG00000100106
ENSG00000139613,2473.0,18.50992,2.8601632,1,2471.14900803566,ENSG00000139613
ENSG00000164346,2474.0,18.504608,5.878527,1,2472.149539232254,ENSG00000164346
ENSG00000011007,2475.0,18.504318,3.526348,1,2473.1495682001114,ENSG00000011007
ENSG00000277443,2476.0,18.484907,1.6987791,1,2474.151509284973,ENSG00000277443
ENSG00000203879,2477.0,18.47852,4.8023424,1,2475.1521480083466,ENSG00000203879
ENSG00000143013,2478.0,18.473755,3.986093,1,2476.152624487877,ENSG00000143013
ENSG00000100201,2479.0,18.467283,5.7313466,1,2477.15327167511,ENSG00000100201
ENSG00000160310,2480.0,18.466866,9.290729,1,2478.153313398361,ENSG00000160310
ENSG00000169718,2481.0,18.464592,2.7384894,1,2479.1535408496857,ENSG00000169718
ENSG00000196937,2482.0,18.460537,1.9211403,1,2480.1539462804794,ENSG00000196937
ENSG00000165609,2483.0,18.455795,4.6620817,1,2481.1544204950333,ENSG00000165609
ENSG00000183569,2484.0,18.452162,6.0353217,1,2482.154783844948,ENSG00000183569
ENSG00000121716,2485.0,18.45149,2.304808,1,2483.154850959778,ENSG00000121716
ENSG00000166233,2486.0,18.45013,3.5414536,1,2484.154986977577,ENSG00000166233
ENSG00000131966,2487.0,18.44841,9.091482,1,2485.155158996582,ENSG00000131966
ENSG00000126254,2488.0,18.440569,4.067229,1,2486.1559431552887,ENSG00000126254
ENSG00000120915,2489.0,18.439497,1.89626,1,2487.15605032444,ENSG00000120915
ENSG00000112245,2490.0,18.434565,14.633749,1,2488.156543493271,ENSG00000112245
ENSG00000084774,2491.0,18.434319,4.838383,1,2489.156568169594,ENSG00000084774
ENSG00000152556,2492.0,18.433731,9.665191,1,2490.1566269397736,ENSG00000152556
ENSG00000068878,2493.0,18.431839,2.0961065,1,2491.156816124916,ENSG00000068878
ENSG00000088367,2494.0,18.425053,4.512804,1,2492.157494783401,ENSG00000088367
ENSG00000163257,2495.0,18.418837,3.4136581,1,2493.158116340637,ENSG00000163257
ENSG00000142657,2496.0,18.416452,7.208751,1,2494.1583547592163,ENSG00000142657
ENSG00000135862,2497.0,18.415031,5.1338162,1,2495.158496856689,ENSG00000135862
ENSG00000129691,2498.0,18.414637,5.1015587,1,2496.1585363149643,ENSG00000129691
ENSG00000184162,2499.0,18.413055,3.6253293,1,2497.1586945056915,ENSG00000184162
ENSG00000173581,2500.0,18.41095,4.5287037,1,2498.158905029297,ENSG00000173581
ENSG00000181929,2501.0,18.40017,6.370209,1,2499.1599830389023,ENSG00000181929
ENSG00000107341,2502.0,18.39562,3.5799546,1,2500.160437941551,ENSG00000107341
ENSG00000188554,2503.0,18.387985,4.2162695,1,2501.161201477051,ENSG00000188554
ENSG00000142687,2504.0,18.38736,2.4185622,1,2502.161264061928,ENSG00000142687
ENSG00000108175,2505.0,18.371809,4.118927,1,2503.16281914711,ENSG00000108175
ENSG00000125458,2506.0,18.366066,3.1011124,1,2504.1633933782578,ENSG00000125458
ENSG00000197713,2507.0,18.36055,5.1163874,1,2505.1639449596405,ENSG00000197713
ENSG00000125818,2508.0,18.348125,8.429559,1,2506.165187478065,ENSG00000125818
ENSG00000100519,2509.0,18.337074,7.9727063,1,2507.16629254818,ENSG00000100519
ENSG00000182704,2510.0,18.335348,5.841568,1,2508.166465163231,ENSG00000182704
ENSG00000130304,2511.0,18.33516,5.242647,1,2509.166484117508,ENSG00000130304
ENSG00000184990,2512.0,18.331337,4.4825945,1,2510.1668663024902,ENSG00000184990
ENSG00000108424,2513.0,18.324297,5.05325,1,2511.1675703525543,ENSG00000108424
ENSG00000165533,2514.0,18.320766,8.415218,1,2512.1679233312607,ENSG00000165533
ENSG00000049860,2515.0,18.315454,12.028758,1,2513.168454527855,ENSG00000049860
ENSG00000143740,2516.0,18.315159,0.9001971,1,2514.1684840917587,ENSG00000143740
ENSG00000151240,2517.0,18.310835,5.6408477,1,2515.168916463852,ENSG00000151240
ENSG00000104915,2518.0,18.310093,3.59935,1,2516.16899073124,ENSG00000104915
ENSG00000160058,2519.0,18.301407,2.7892022,1,2517.169859290123,ENSG00000160058
ENSG00000198466,2520.0,18.296263,2.889422,1,2518.1703736782074,ENSG00000198466
ENSG00000134852,2521.0,18.289845,3.0950427,1,2519.1710155010223,ENSG00000134852
ENSG00000011485,2522.0,18.28125,4.442518,1,2520.171875,ENSG00000011485
ENSG00000134508,2523.0,18.281197,8.960701,1,2521.171880364418,ENSG00000134508
ENSG00000213676,2524.0,18.277445,3.585192,1,2522.172255516052,ENSG00000213676
ENSG00000143374,2525.0,18.275621,4.1947975,1,2523.1724379062653,ENSG00000143374
ENSG00000135108,2526.0,18.272284,4.05645,1,2524.172771692276,ENSG00000135108
ENSG00000162623,2527.0,18.269413,3.457845,1,2525.173058748245,ENSG00000162623
ENSG00000164615,2528.0,18.266891,4.65573,1,2526.1733108758926,ENSG00000164615
ENSG00000104365,2529.0,18.26666,1.8022271,1,2527.173333883285,ENSG00000104365
ENSG00000152147,2530.0,18.26507,3.9358656,1,2528.173493027687,ENSG00000152147
ENSG00000108406,2531.0,18.258186,5.31355,1,2529.174181342125,ENSG00000108406
ENSG00000076248,2532.0,18.256145,5.124783,1,2530.1743854284286,ENSG00000076248
ENSG00000130305,2533.0,18.25561,3.542372,1,2531.174439072609,ENSG00000130305
ENSG00000131941,2534.0,18.253222,7.3978634,1,2532.174677848816,ENSG00000131941
ENSG00000116661,2535.0,18.251225,4.216668,1,2533.174877524376,ENSG00000116661
ENSG00000109586,2536.0,18.246325,2.831082,1,2534.1753675937653,ENSG00000109586
ENSG00000102786,2537.0,18.24288,2.2754722,1,2535.1757119894028,ENSG00000102786
ENSG00000108479,2538.0,18.234764,5.615543,1,2536.176523566246,ENSG00000108479
ENSG00000174173,2539.0,18.233433,4.1727676,1,2537.1766567230225,ENSG00000174173
ENSG00000177239,2540.0,18.2332,3.4373434,1,2538.176679968834,ENSG00000177239
ENSG00000198791,2541.0,18.231802,5.6803393,1,2539.1768198013306,ENSG00000198791
ENSG00000113558,2542.0,18.22051,37.34502,1,2540.177948951721,ENSG00000113558
ENSG00000110987,2543.0,18.22011,4.7926393,1,2541.1779890060425,ENSG00000110987
ENSG00000176532,2544.0,18.215282,7.331798,1,2542.178471803665,ENSG00000176532
ENSG00000105835,2545.0,18.212643,9.368116,1,2543.178735733032,ENSG00000105835
ENSG00000166619,2546.0,18.21041,4.0259485,1,2544.178959131241,ENSG00000166619
ENSG00000169439,2547.0,18.206985,6.5219755,1,2545.1793015003204,ENSG00000169439
ENSG00000163517,2548.0,18.202898,6.3932385,1,2546.179710149765,ENSG00000163517
ENSG00000134910,2549.0,18.194956,7.5220966,1,2547.1805044412613,ENSG00000134910
ENSG00000148985,2550.0,18.193785,3.2834287,1,2548.180621504784,ENSG00000148985
ENSG00000156735,2551.0,18.193216,3.824495,1,2549.1806783676147,ENSG00000156735
ENSG00000175582,2552.0,18.187147,4.6315036,1,2550.181285262108,ENSG00000175582
ENSG00000018189,2553.0,18.185095,3.4601262,1,2551.1814905405045,ENSG00000018189
ENSG00000124222,2554.0,18.184885,2.5066895,1,2552.1815115213394,ENSG00000124222
ENSG00000132823,2555.0,18.167284,5.2490425,1,2553.1832716465,ENSG00000132823
ENSG00000198892,2556.0,18.162859,5.3972054,1,2554.1837141513824,ENSG00000198892
ENSG00000205937,2557.0,18.161135,10.288032,1,2555.183886528015,ENSG00000205937
ENSG00000131263,2558.0,18.14812,2.3295543,1,2556.185187935829,ENSG00000131263
ENSG00000253313,2559.0,18.142326,2.8166356,1,2557.1857674121857,ENSG00000253313
ENSG00000163964,2560.0,18.142082,1.5408671,1,2558.1857917308807,ENSG00000163964
ENSG00000136770,2561.0,18.131104,3.8721325,1,2559.186889648437,ENSG00000136770
ENSG00000198663,2562.0,18.125336,3.4143481,1,2560.1874663829803,ENSG00000198663
ENSG00000128973,2563.0,18.121124,4.8617826,1,2561.1878875494003,ENSG00000128973
ENSG00000168101,2564.0,18.117079,3.333785,1,2562.188292145729,ENSG00000168101
ENSG00000156515,2565.0,18.114695,3.4384282,1,2563.188530564308,ENSG00000156515
ENSG00000082805,2566.0,18.11452,5.230801,1,2564.1885480880737,ENSG00000082805
ENSG00000126822,2567.0,18.110481,4.1992755,1,2565.188951849937,ENSG00000126822
ENSG00000121481,2568.0,18.107937,5.946917,1,2566.18920636177,ENSG00000121481
ENSG00000168824,2569.0,18.10619,15.339131,1,2567.18938100338,ENSG00000168824
ENSG00000175356,2570.0,18.105854,8.538012,1,2568.1894146203995,ENSG00000175356
ENSG00000176087,2571.0,18.1052,3.9000344,1,2569.1894800662994,ENSG00000176087
ENSG00000100234,2572.0,18.092098,3.0363681,1,2570.190790176392,TIMP3
ENSG00000167733,2573.0,18.091026,5.787819,1,2571.190897345543,ENSG00000167733
ENSG00000063660,2574.0,18.081202,3.4033446,1,2572.1918798685074,ENSG00000063660
ENSG00000101350,2575.0,18.079454,1.6686031,1,2573.1920545101166,ENSG00000101350
ENSG00000183605,2576.0,18.060463,4.8724256,1,2574.1939537525177,ENSG00000183605
