gene_symbol,ensembl_id_x,category_major,category_minor,methods_present,aggregate_rank,aggregate_score,bio_relevance_score_0to5,rationale_short,spatial_suitability,pct_expr,mean_expr,gini_proxy,ensembl_id_y,aggregate_score_y,DE_Immune,DE_Malignant,HVG,SpaPROS,scGeneFit,RandomForest,methods_count
TNFSF3,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF19,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
TNFSF12,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
TNFSF7,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
LIF,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF8,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
TNFSF6,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
CCL4,,Cytokines_Chemokines_Checkpoints,Chemokine,,,,1.2363870937099093,Chemokine,Yes,,,,,,0,0,0,0,0,0,0
TNFSF13,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
CSF1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF23,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
TNFSF15,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
CCR3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF16,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
TNFSF10,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF20,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
IL8,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
TNFSF8,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF5,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF14,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF25,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
CX3CL1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF1,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
CD40,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF6,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
TNFSF16,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF24,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
CCL23,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
IL24,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
CD274,,Cytokines_Chemokines_Checkpoints,Checkpoint_Exhaustion,,,,1.2363870937099093,Checkpoint Exhaustion,Yes,,,,,,0,0,0,0,0,0,0
IL27,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
CCL10,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CXCR2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CCL6,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CCL15,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
IL1,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
IL11,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
CCL26,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
IL34,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
CCL3,,Cytokines_Chemokines_Checkpoints,Chemokine,,,,1.2363870937099093,Chemokine,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF21,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
TNFSF2,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
IL3,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF22,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
IL25,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
CCL27,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
IL23A,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
CCL16,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF12,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
IL23,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
TNFSF4,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
IL7,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
ADORA2A,,Cytokines_Chemokines_Checkpoints,Checkpoint_Exhaustion,,,,1.2363870937099093,Checkpoint Exhaustion,Yes,,,,,,0,0,0,0,0,0,0
IL28,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
IL30,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
VSIR,,Cytokines_Chemokines_Checkpoints,Checkpoint_Exhaustion,,,,1.2363870937099093,Checkpoint Exhaustion,Yes,,,,,,0,0,0,0,0,0,0
IL10,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
IL16,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
IL36,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
TNF,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
TNFSF14,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
CCL18,,Cytokines_Chemokines_Checkpoints,Chemokine,,,,1.2363870937099093,Chemokine,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF10,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF2,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
IL18,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
IL12A,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
IL20,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
IL12B,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
CCL28,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF3,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
TNFSF19,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF9,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
IL15,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
TNFSF5,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
CXCL15,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
IL31,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
IL14,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
IL29,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF13,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
TNFSF11,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
TNFSF17,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
CCR1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CCL22,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TNFSF9,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
IL26,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
IL17,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF11,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
IL5,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
CCL5,,Cytokines_Chemokines_Checkpoints,Chemokine,,,,1.2363870937099093,Chemokine,Yes,,,,,,0,0,0,0,0,0,0
CXCL16,,Cytokines_Chemokines_Checkpoints,Chemokine,,,,1.2363870937099093,Chemokine,Yes,,,,,,0,0,0,0,0,0,0
LAIR1,,Cytokines_Chemokines_Checkpoints,Checkpoint_Exhaustion,,,,1.2363870937099093,Checkpoint Exhaustion,Yes,,,,,,0,0,0,0,0,0,0
IL35,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
TNFSF1,,Cytokines_Chemokines_Checkpoints,TNF_ligand,,,,1.2363870937099093,TNF ligand,Yes,,,,,,0,0,0,0,0,0,0
TGFB1,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
CCL9,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TNFRSF15,,Cytokines_Chemokines_Checkpoints,TNFR_superfamily,,,,1.2363870937099093,TNFR superfamily,Yes,,,,,,0,0,0,0,0,0,0
IL19,,Cytokines_Chemokines_Checkpoints,Cytokine,,,,1.2363870937099093,Cytokine,Yes,,,,,,0,0,0,0,0,0,0
E2F1,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
AKT1S1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
NOTCH1,,Cancer_pathways,Notch,,,,0.961634406218818,Notch,Yes,,,,,,0,0,0,0,0,0,0
RET,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
RPTOR,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
DVL2,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
DVL3,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
GAB1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
RAF1,,Cancer_pathways,RAS_MAPK,,,,0.961634406218818,RAS MAPK,Yes,,,,,,0,0,0,0,0,0,0
WNT2,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
MET,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
RB1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
GLI1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
PORCN,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
MAPK12,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
PIK3CD,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
AKT1,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
STAT5A,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
TYK2,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
FZD9,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
FZD4,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
PDGFRB,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
FLT3,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
JAG2,,Cancer_pathways,Notch,,,,0.961634406218818,Notch,Yes,,,,,,0,0,0,0,0,0,0
CDKN2A,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
DLL1,,Cancer_pathways,Notch,,,,0.961634406218818,Notch,Yes,,,,,,0,0,0,0,0,0,0
TCF7L2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
HEY2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
NTRK2,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
EPHB2,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
HEY1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
GLI3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TGFB2,,Cancer_pathways,TGFb,,,,0.961634406218818,TGFb,Yes,,,,,,0,0,0,0,0,0,0
TSC1,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
WNT7B,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
JAK1,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
WNT4,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
STAT6,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
RHEB,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TP53,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
E2F2,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
MAPK10,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
IGF1R,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
SMAD3,,Cancer_pathways,TGFb,,,,0.961634406218818,TGFb,Yes,,,,,,0,0,0,0,0,0,0
MAP2K4,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
NOTCH4,,Cancer_pathways,Notch,,,,0.961634406218818,Notch,Yes,,,,,,0,0,0,0,0,0,0
EIF4EBP1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
WNT3,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
AKT2,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
FZD10,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
SMO,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CCND1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
DVL1,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
ERBB4,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
HES1,,Cancer_pathways,Notch,,,,0.961634406218818,Notch,Yes,,,,,,0,0,0,0,0,0,0
JAK3,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
DUSP6,,Cancer_pathways,RAS_MAPK,,,,0.961634406218818,RAS MAPK,Yes,,,,,,0,0,0,0,0,0,0
PTEN,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
FGFR4,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
STAT2,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
SOS1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
SMAD2,,Cancer_pathways,TGFb,,,,0.961634406218818,TGFb,Yes,,,,,,0,0,0,0,0,0,0
SMAD7,,Cancer_pathways,TGFb,,,,0.961634406218818,TGFb,Yes,,,,,,0,0,0,0,0,0,0
WNT5A,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
TERT,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
WNT5B,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
PTPN11,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
JAG1,,Cancer_pathways,Notch,,,,0.961634406218818,Notch,Yes,,,,,,0,0,0,0,0,0,0
SOCS3,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
NOTCH3,,Cancer_pathways,Notch,,,,0.961634406218818,Notch,Yes,,,,,,0,0,0,0,0,0,0
NTRK1,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
FZD8,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
NOTCH2,,Cancer_pathways,Notch,,,,0.961634406218818,Notch,Yes,,,,,,0,0,0,0,0,0,0
E2F3,,CellCycle_DDR_Stress,Cell_cycle,,,,0.6868817187277272,Cell cycle,Yes,,,,,,0,0,0,0,0,0,0
NRAS,,Cancer_pathways,RAS_MAPK,,,,0.961634406218818,RAS MAPK,Yes,,,,,,0,0,0,0,0,0,0
EGFR,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
CCNE1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MAPK11,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CTNNB1,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
PTCH1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
APC,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
SOCS1,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
EIF4E,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
ERBB2,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
PDPK1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
PDGFRA,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
MAP2K2,,Cancer_pathways,RAS_MAPK,,,,0.961634406218818,RAS MAPK,Yes,,,,,,0,0,0,0,0,0,0
CCND3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
FZD3,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
MAP2K6,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
RICTOR,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
AXIN1,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
STAT3,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
MAPK13,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
FLT4,,Cancer_pathways,RTK,,,,0.961634406218818,RTK,Yes,,,,,,0,0,0,0,0,0,0
BRAF,,Cancer_pathways,RAS_MAPK,,,,0.961634406218818,RAS MAPK,Yes,,,,,,0,0,0,0,0,0,0
MAPK8,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
MDM2,,CellCycle_DDR_Stress,DNA_damage_repair,,,,0.6868817187277272,DNA damage repair,Yes,,,,,,0,0,0,0,0,0,0
AKT3,,Cancer_pathways,PI3K_AKT_mTOR,,,,0.961634406218818,PI3K AKT mTOR,Yes,,,,,,0,0,0,0,0,0,0
FZD5,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
MAPK1,,Cancer_pathways,RAS_MAPK,,,,0.961634406218818,RAS MAPK,Yes,,,,,,0,0,0,0,0,0,0
FZD1,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
FOXO1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
FRAT1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
TGFBR1,,Cancer_pathways,TGFb,,,,0.961634406218818,TGFb,Yes,,,,,,0,0,0,0,0,0,0
APC2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
FZD2,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
FOXO3,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
IRS2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
LRP5,,Cancer_pathways,WNT,,,,0.961634406218818,WNT,Yes,,,,,,0,0,0,0,0,0,0
MAP2K7,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
SMAD4,,Cancer_pathways,TGFb,,,,0.961634406218818,TGFb,Yes,,,,,,0,0,0,0,0,0,0
PIK3R1,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
CCND2,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
GSK3B,,Other,Other,,,,0.0,High-ranking informative gene,Yes,,,,,,0,0,0,0,0,0,0
JAK2,,Cancer_pathways,JAK_STAT,,,,0.961634406218818,JAK STAT,Yes,,,,,,0,0,0,0,0,0,0
