gene,score
ENSG00000137441,
ENSG00000135374,
ENSG00000146070,
ENSG00000138100,
ENSG00000196091,
ENSG00000205810,
ENSG00000126759,
ENSG00000169903,
ENSG00000019169,
ENSG00000204475,
ENSG00000282939,
ENSG00000160683,
ENSG00000135094,
ENSG00000211694,
ENSG00000181036,
ENSG00000197632,
ENSG00000139352,
ENSG00000035720,
ENSG00000130427,
ENSG00000211734,
ENSG00000266402,
ENSG00000167656,
ENSG00000111404,
ENSG00000169248,
ENSG00000163687,
ENSG00000161649,
ENSG00000108700,
ENSG00000198574,
ENSG00000196092,
ENSG00000211689,
ENSG00000150045,
ENSG00000248323,
ENSG00000058404,
ENSG00000197057,
ENSG00000163221,
ENSG00000126233,
ENSG00000100079,
ENSG00000166797,
ENSG00000143297,
ENSG00000163534,
ENSG00000175445,
ENSG00000228262,
ENSG00000102109,
ENSG00000131203,
ENSG00000154277,
ENSG00000117399,
ENSG00000094963,
ENSG00000110245,
ENSG00000211640,
ENSG00000245954,
ENSG00000005102,
ENSG00000106927,
ENSG00000107159,
ENSG00000278030,
ENSG00000253755,
ENSG00000211788,
ENSG00000124935,
ENSG00000122223,
ENSG00000171560,
ENSG00000166592,
ENSG00000205056,
ENSG00000246228,
ENSG00000211793,
ENSG00000235142,
ENSG00000132514,
ENSG00000189064,
ENSG00000132703,
ENSG00000136244,
ENSG00000204866,
ENSG00000134339,
ENSG00000205809,
ENSG00000134028,
ENSG00000050767,
ENSG00000106236,
ENSG00000167664,
ENSG00000263961,
ENSG00000132693,
ENSG00000211941,
ENSG00000182600,
ENSG00000105825,
ENSG00000175701,
ENSG00000211945,
ENSG00000145692,
ENSG00000166509,
ENSG00000167434,
ENSG00000251546,
ENSG00000142871,
ENSG00000213178,
ENSG00000158481,
ENSG00000242125,
ENSG00000183747,
ENSG00000229314,
ENSG00000174718,
ENSG00000224137,
ENSG00000176840,
ENSG00000282651,
ENSG00000174175,
ENSG00000205358,
ENSG00000223745,
ENSG00000234184,
ENSG00000127324,
ENSG00000221946,
ENSG00000186160,
ENSG00000172794,
ENSG00000247556,
ENSG00000124564,
ENSG00000064201,
ENSG00000103355,
ENSG00000010319,
ENSG00000211810,
ENSG00000171234,
ENSG00000172724,
ENSG00000211786,
ENSG00000007908,
ENSG00000138722,
ENSG00000243955,
ENSG00000234663,
ENSG00000211648,
ENSG00000171551,
ENSG00000211668,
ENSG00000147138,
ENSG00000168081,
ENSG00000099985,
ENSG00000211956,
ENSG00000131401,
ENSG00000272282,
ENSG00000145321,
ENSG00000170128,
ENSG00000180739,
ENSG00000172236,
ENSG00000211663,
ENSG00000211797,
ENSG00000285410,
ENSG00000138207,
ENSG00000211943,
