gene,gene_nr,selection,rank,marker_rank,tree_rank,importance_score,pca_score,pre_selected,prior_selected,pca_selected,celltypes_DE_1vsall,celltypes_DE_specific,celltypes_DE,celltypes_marker,list_only_ct_marker,required_marker,required_list_marker
ENSG00000161798,838,False,,,,,0.03490489031465768,False,False,False,,,,,False,False,False
ENSG00000151632,839,False,,,,,0.03484549883130709,False,False,False,,,,,False,False,False
ENSG00000211696,840,False,,,,,0.03469930495604279,False,False,False,,,,,False,False,False
ENSG00000211776,841,False,,,,,0.03456688623883766,False,False,False,,,,,False,False,False
ENSG00000211794,842,False,,,,,0.034256111550137185,False,False,False,,,,,False,False,False
ENSG00000211649,843,False,,,,,0.034248663660031736,False,False,False,,,,,False,False,False
ENSG00000167094,844,False,,,,,0.03391459677360913,False,False,False,,,,,False,False,False
ENSG00000086696,845,False,,,,,0.03382439913524865,False,False,False,,,,,False,False,False
ENSG00000158488,846,False,,,,,0.03375530085780064,False,False,False,,,,,False,False,False
ENSG00000102970,847,False,,,,,0.03374065705224649,False,False,False,,,,,False,False,False
ENSG00000179088,848,False,,,,,0.033732602200367105,False,False,False,,,,,False,False,False
ENSG00000138684,849,False,,,,,0.033198635204095786,False,False,False,,,,,False,False,False
ENSG00000274752,850,False,,,,,0.03299229229175841,False,False,False,,,,,False,False,False
ENSG00000100170,851,False,,,,,0.03290876438166537,False,False,False,,,,,False,False,False
ENSG00000211803,852,False,,,,,0.032870984393022634,False,False,False,,,,,False,False,False
ENSG00000233355,853,False,,,,,0.03283409373295635,False,False,False,,,,,False,False,False
ENSG00000188505,854,False,,,,,0.032766648901849514,False,False,False,,,,,False,False,False
ENSG00000230099,855,False,,,,,0.03247973600600366,False,False,False,,,,,False,False,False
ENSG00000241657,856,False,,,,,0.03230339829465071,False,False,False,,,,,False,False,False
ENSG00000130173,857,False,,,,,0.03217698009328318,False,False,False,,,,,False,False,False
ENSG00000211724,858,False,,,,,0.03214059233338752,False,False,False,,,,,False,False,False
ENSG00000276566,859,False,,,,,0.03206816016771514,False,False,False,,,,,False,False,False
ENSG00000235954,860,False,,,,,0.03206594029537255,False,False,False,,,,,False,False,False
ENSG00000156222,861,False,,,,,0.031560358060072576,False,False,False,,,,,False,False,False
ENSG00000123838,862,False,,,,,0.0314001931345716,False,False,False,,,,,False,False,False
ENSG00000112115,863,False,,,,,0.03134505275985145,False,False,False,,,,,False,False,False
ENSG00000104918,864,False,,,,,0.031219230308632266,False,False,False,,,,,False,False,False
ENSG00000165646,865,False,,,,,0.030956771826614667,False,False,False,,,,,False,False,False
ENSG00000283683,866,False,,,,,0.030921448605658982,False,False,False,,,,,False,False,False
ENSG00000235532,867,False,,,,,0.03077463846136411,False,False,False,,,,,False,False,False
ENSG00000271856,868,False,,,,,0.030735321362359236,False,False,False,,,,,False,False,False
ENSG00000211812,869,False,,,,,0.030663136125157857,False,False,False,,,,,False,False,False
ENSG00000096006,870,False,,,,,0.030630978771085924,False,False,False,,,,,False,False,False
ENSG00000140873,871,False,,,,,0.030551177126872636,False,False,False,,,,,False,False,False
ENSG00000146678,872,False,,,,,0.03052538988489627,False,False,False,,,,,False,False,False
ENSG00000264745,873,False,,,,,0.03043393304679309,False,False,False,,,,,False,False,False
ENSG00000236058,874,False,,,,,0.030120559074572534,False,False,False,,,,,False,False,False
ENSG00000248144,875,False,,,,,0.03006063646625119,False,False,False,,,,,False,False,False
ENSG00000131797,876,False,,,,,0.029975765715046905,False,False,False,,,,,False,False,False
ENSG00000283063,877,False,,,,,0.029955097564038614,False,False,False,,,,,False,False,False
ENSG00000211946,878,False,,,,,0.029953601778195768,False,False,False,,,,,False,False,False
ENSG00000112309,879,False,,,,,0.029769078252346586,False,False,False,,,,,False,False,False
ENSG00000112232,880,False,,,,,0.029760492531241137,False,False,False,,,,,False,False,False
ENSG00000211714,881,False,,,,,0.029736080206343496,False,False,False,,,,,False,False,False
ENSG00000180210,882,False,,,,,0.029596759767966864,False,False,False,,,,,False,False,False
ENSG00000233006,883,False,,,,,0.029333709665961542,False,False,False,,,,,False,False,False
ENSG00000169031,884,False,,,,,0.02927545316496222,False,False,False,,,,,False,False,False
ENSG00000157765,885,False,,,,,0.029229177613015328,False,False,False,,,,,False,False,False
ENSG00000224041,886,False,,,,,0.02907553574185864,False,False,False,,,,,False,False,False
ENSG00000133063,887,False,,,,,0.02885885519276868,False,False,False,,,,,False,False,False
ENSG00000169612,888,False,,,,,0.028697990156445592,False,False,False,,,,,False,False,False
ENSG00000185433,889,False,,,,,0.0286752090940759,False,False,False,,,,,False,False,False
ENSG00000124602,890,False,,,,,0.02862347547110914,False,False,False,,,,,False,False,False
ENSG00000122585,891,False,,,,,0.028582605613928957,False,False,False,,,,,False,False,False
ENSG00000258512,892,False,,,,,0.02857386221591205,False,False,False,,,,,False,False,False
ENSG00000109471,893,False,,,,,0.028490240856146033,False,False,False,,,,,False,False,False
ENSG00000211809,894,False,,,,,0.028431504434614428,False,False,False,,,,,False,False,False
ENSG00000170373,895,False,,,,,0.028315271738531267,False,False,False,,,,,False,False,False
ENSG00000242534,896,False,,,,,0.028229635139650586,False,False,False,,,,,False,False,False
ENSG00000140287,897,False,,,,,0.027988543759972413,False,False,False,,,,,False,False,False
ENSG00000009694,898,False,,,,,0.027987127756140387,False,False,False,,,,,False,False,False
ENSG00000235174,899,False,,,,,0.027954177104516326,False,False,False,,,,,False,False,False
ENSG00000006611,900,False,,,,,0.027884986024426038,False,False,False,,,,,False,False,False
ENSG00000248275,901,False,,,,,0.027863457319150655,False,False,False,,,,,False,False,False
ENSG00000276953,902,False,,,,,0.027760539005998338,False,False,False,,,,,False,False,False
ENSG00000249096,903,False,,,,,0.02771530995058532,False,False,False,,,,,False,False,False
ENSG00000211728,904,False,,,,,0.02769599603343991,False,False,False,,,,,False,False,False
ENSG00000133800,905,False,,,,,0.027640034037553024,False,False,False,,,,,False,False,False
ENSG00000215030,906,False,,,,,0.027584684451822737,False,False,False,,,,,False,False,False
ENSG00000229453,907,False,,,,,0.02757835086372111,False,False,False,,,,,False,False,False
ENSG00000124102,908,False,,,,,0.027572668390216264,False,False,False,,,,,False,False,False
ENSG00000260876,909,False,,,,,0.02749278679114429,False,False,False,,,,,False,False,False
ENSG00000211784,910,False,,,,,0.027373523350539983,False,False,False,,,,,False,False,False
ENSG00000211821,911,False,,,,,0.027282535240603246,False,False,False,,,,,False,False,False
ENSG00000211800,912,False,,,,,0.027272001688761892,False,False,False,,,,,False,False,False
ENSG00000211780,913,False,,,,,0.027046193702407576,False,False,False,,,,,False,False,False
ENSG00000095917,914,False,,,,,0.026423542078816253,False,False,False,,,,,False,False,False
ENSG00000163946,915,False,,,,,0.02621448911822608,False,False,False,,,,,False,False,False
ENSG00000113889,916,False,,,,,0.026023659034489142,False,False,False,,,,,False,False,False
ENSG00000153822,917,False,,,,,0.025895923129832004,False,False,False,,,,,False,False,False
ENSG00000181374,918,False,,,,,0.025729171052989636,False,False,False,,,,,False,False,False
ENSG00000241244,919,False,,,,,0.025543492456322384,False,False,False,,,,,False,False,False
ENSG00000179818,920,False,,,,,0.025519904981411417,False,False,False,,,,,False,False,False
ENSG00000244067,921,False,,,,,0.025511781488361425,False,False,False,,,,,False,False,False
ENSG00000141744,922,False,,,,,0.024952421238654005,False,False,False,,,,,False,False,False
ENSG00000172156,923,False,,,,,0.02494679757036951,False,False,False,,,,,False,False,False
ENSG00000211650,924,False,,,,,0.02490544908291088,False,False,False,,,,,False,False,False
ENSG00000007314,925,False,,,,,0.024889276890913734,False,False,False,,,,,False,False,False
ENSG00000262406,926,False,,,,,0.024879451502056955,False,False,False,,,,,False,False,False
ENSG00000169469,927,False,,,,,0.024690780049156397,False,False,False,,,,,False,False,False
ENSG00000237943,928,False,,,,,0.02465142869102442,False,False,False,,,,,False,False,False
ENSG00000080618,929,False,,,,,0.024556497026141377,False,False,False,,,,,False,False,False
ENSG00000215908,930,False,,,,,0.02451774644122936,False,False,False,,,,,False,False,False
ENSG00000231663,931,False,,,,,0.02435859168650316,False,False,False,,,,,False,False,False
ENSG00000160226,932,False,,,,,0.02419355301429262,False,False,False,,,,,False,False,False
ENSG00000187957,933,False,,,,,0.02414813575684242,False,False,False,,,,,False,False,False
ENSG00000224598,934,False,,,,,0.024100071933261264,False,False,False,,,,,False,False,False
ENSG00000135220,935,False,,,,,0.024073519388547425,False,False,False,,,,,False,False,False
ENSG00000230629,936,False,,,,,0.02399521363464807,False,False,False,,,,,False,False,False
ENSG00000233593,937,False,,,,,0.023988688516517722,False,False,False,,,,,False,False,False
ENSG00000211669,938,False,,,,,0.02389137132588119,False,False,False,,,,,False,False,False
ENSG00000160282,939,False,,,,,0.023877429627211712,False,False,False,,,,,False,False,False
ENSG00000242766,940,False,,,,,0.023832232750554985,False,False,False,,,,,False,False,False
ENSG00000177504,941,False,,,,,0.023828550100635608,False,False,False,,,,,False,False,False
ENSG00000169660,942,False,,,,,0.023759522539659548,False,False,False,,,,,False,False,False
ENSG00000226608,943,False,,,,,0.023749200629954267,False,False,False,,,,,False,False,False
ENSG00000128040,944,False,,,,,0.02357653247888351,False,False,False,,,,,False,False,False
ENSG00000230734,945,False,,,,,0.02339116513892112,False,False,False,,,,,False,False,False
ENSG00000147485,946,False,,,,,0.023372413459831435,False,False,False,,,,,False,False,False
ENSG00000114771,947,False,,,,,0.02332004724185602,False,False,False,,,,,False,False,False
ENSG00000165178,948,False,,,,,0.023292707211460015,False,False,False,,,,,False,False,False
ENSG00000172482,949,False,,,,,0.023284167762862264,False,False,False,,,,,False,False,False
ENSG00000103245,950,False,,,,,0.023183079808856605,False,False,False,,,,,False,False,False
ENSG00000166126,951,False,,,,,0.023123463219216694,False,False,False,,,,,False,False,False
ENSG00000105509,952,False,,,,,0.02302043548004106,False,False,False,,,,,False,False,False
ENSG00000211802,953,False,,,,,0.022938022687511547,False,False,False,,,,,False,False,False
ENSG00000241158,954,False,,,,,0.022865353803120634,False,False,False,,,,,False,False,False
ENSG00000136688,955,False,,,,,0.02280870297351242,False,False,False,,,,,False,False,False
ENSG00000115602,956,False,,,,,0.022671498451912114,False,False,False,,,,,False,False,False
ENSG00000138434,957,False,,,,,0.02267028907676643,False,False,False,,,,,False,False,False
ENSG00000267206,958,False,,,,,0.022623790832634126,False,False,False,,,,,False,False,False
ENSG00000275791,959,False,,,,,0.022406058168677728,False,False,False,,,,,False,False,False
ENSG00000163581,960,False,,,,,0.02234149445773876,False,False,False,,,,,False,False,False
ENSG00000144908,961,False,,,,,0.022283847743546307,False,False,False,,,,,False,False,False
ENSG00000211779,962,False,,,,,0.02226920986462467,False,False,False,,,,,False,False,False
ENSG00000196204,963,False,,,,,0.022263389669681232,False,False,False,,,,,False,False,False
ENSG00000251301,964,False,,,,,0.022256629485434228,False,False,False,,,,,False,False,False
ENSG00000125375,965,False,,,,,0.02225259665775423,False,False,False,,,,,False,False,False
ENSG00000146039,966,False,,,,,0.02218073100916077,False,False,False,,,,,False,False,False
ENSG00000211637,967,False,,,,,0.02216394641386127,False,False,False,,,,,False,False,False
ENSG00000211815,968,False,,,,,0.022159238424404485,False,False,False,,,,,False,False,False
ENSG00000211816,969,False,,,,,0.02211029236461607,False,False,False,,,,,False,False,False
ENSG00000214894,970,False,,,,,0.022109023526842728,False,False,False,,,,,False,False,False
ENSG00000117215,971,False,,,,,0.022034683990793575,False,False,False,,,,,False,False,False
ENSG00000145708,972,False,,,,,0.02200312334314925,False,False,False,,,,,False,False,False
ENSG00000232573,973,False,,,,,0.021820924369696786,False,False,False,,,,,False,False,False
ENSG00000166589,974,False,,,,,0.021714506308295488,False,False,False,,,,,False,False,False
ENSG00000211820,975,False,,,,,0.021700229673413708,False,False,False,,,,,False,False,False
ENSG00000112499,976,False,,,,,0.02169451190693345,False,False,False,,,,,False,False,False
ENSG00000185038,977,False,,,,,0.021582974377434574,False,False,False,,,,,False,False,False
ENSG00000159753,978,False,,,,,0.021491776177372135,False,False,False,,,,,False,False,False
ENSG00000127074,979,False,,,,,0.021480047243750657,False,False,False,,,,,False,False,False
ENSG00000079689,980,False,,,,,0.021395682428687335,False,False,False,,,,,False,False,False
ENSG00000170927,981,False,,,,,0.0213343892073537,False,False,False,,,,,False,False,False
ENSG00000239975,982,False,,,,,0.021256559560970417,False,False,False,,,,,False,False,False
ENSG00000130037,983,False,,,,,0.02125327212370888,False,False,False,,,,,False,False,False
ENSG00000178928,984,False,,,,,0.021100212111698668,False,False,False,,,,,False,False,False
ENSG00000196260,985,False,,,,,0.02103978184869339,False,False,False,,,,,False,False,False
ENSG00000162267,986,False,,,,,0.02103601462884261,False,False,False,,,,,False,False,False
ENSG00000151655,987,False,,,,,0.021027372130559004,False,False,False,,,,,False,False,False
ENSG00000136872,988,False,,,,,0.02095025395189481,False,False,False,,,,,False,False,False
ENSG00000117601,989,False,,,,,0.020933170454411336,False,False,False,,,,,False,False,False
ENSG00000230223,990,False,,,,,0.0209109130480089,False,False,False,,,,,False,False,False
ENSG00000197641,991,False,,,,,0.020864449650031598,False,False,False,,,,,False,False,False
ENSG00000164512,992,False,,,,,0.02086103854323433,False,False,False,,,,,False,False,False
ENSG00000289746,993,False,,,,,0.0207408447937924,False,False,False,,,,,False,False,False
ENSG00000223705,994,False,,,,,0.020664501297071574,False,False,False,,,,,False,False,False
ENSG00000206073,995,False,,,,,0.02062595514483307,False,False,False,,,,,False,False,False
ENSG00000224870,996,False,,,,,0.020458407773764058,False,False,False,,,,,False,False,False
ENSG00000176076,997,False,,,,,0.020415978023495086,False,False,False,,,,,False,False,False
ENSG00000211814,998,False,,,,,0.020406349270111705,False,False,False,,,,,False,False,False
ENSG00000205038,999,False,,,,,0.020382529092288156,False,False,False,,,,,False,False,False
ENSG00000081800,1000,False,,,,,0.02034272992895649,False,False,False,,,,,False,False,False
ENSG00000248810,1001,False,,,,,0.020282036634510833,False,False,False,,,,,False,False,False
ENSG00000278857,1002,False,,,,,0.020163808789421315,False,False,False,,,,,False,False,False
ENSG00000198643,1003,False,,,,,0.020127084164508365,False,False,False,,,,,False,False,False
ENSG00000108021,1004,False,,,,,0.01993307523328024,False,False,False,,,,,False,False,False
ENSG00000186529,1005,False,,,,,0.019807375393758386,False,False,False,,,,,False,False,False
ENSG00000087250,1006,False,,,,,0.01976685906752759,False,False,False,,,,,False,False,False
